,train_id,name,item_condition_id,category_name,brand_name,price,shipping,item_description
3802,3802,Miss Me Jeans,4,Women/Jeans/Boot Cut,Miss Me,16.0,0,These are missing a button on the back and are beginning to tear in the thigh area. I paid 110$ for them. Button could be replaced but I am unsure if the ripping could be patched. Smoke free home. I hate to throw these out because they are beautiful and were expensive.
3803,3803,HOLD FOR LISA MARIE Free ShiP Pink Bra,3,Women/Underwear/Bras,PINK,10.0,1,HOLD FOR LISA MARIE. PLEASE READ PROFILE BEFORE PURCHASING OR COMMENTING. Gently used.
3804,3804,3D puzzle,1,Kids/Toys/Puzzles,,9.0,0,3D state capital puzzle brand new sealed! Ships today!
3805,3805,Pink Gym Pant,1,"Women/Athletic Apparel/Pants, Tights, Leggings",PINK,30.0,0,Brand new with tags 50% cotton
3806,3806,NWOT Miss Me size 32 cuffed Capri,2,"Women/Jeans/Capri, Cropped",Miss Me,46.0,0,Smoke/pet free home NEVER WORN
3807,3807,LLR TC Leggings,2,"Women/Athletic Apparel/Pants, Tights, Leggings",LuLaRoe,10.0,1,Never worn only tried on.
3808,3808,Children Place black jeans,3,Kids/Boys 2T-5T/Bottoms,Children's Place,8.0,0,Black jeans Size 5 From a smoke and pet free home Bundle and save on shipping
3809,3809,Gold Ring Size 13.5,3,Women/Jewelry/Rings,,18.0,0,Mark 10k. G F
3810,3810,(2)*FREE SHIP* Lululemon tank!,2,Women/Athletic Apparel/Shirts & Tops,Lululemon,20.0,1,Lululemon tank top in awesome like new condition! Size 2. Black!
3811,3811,Women's O'Neill Dress XS,2,"Women/Dresses/Above Knee, Mini",O'Neill,24.0,0,"Women's O'Neill Dress Size XS, Never Worn"
3812,3812,Hi low vs xl shirt,2,Women/Tops & Blouses/Blouse,Victoria's Secret,19.0,0,Xl hi-lo victoria secret blouse never worn
3813,3813,Cover girl loose powder,1,Beauty/Makeup/Face,CoverGirl,9.0,0,Brand new cover girl loose powder in translucent light
3814,3814,4 for [rm] Nose Studs OR Body Jewelry A112,1,Handmade/Jewelry/Books and Zines,,3.0,1,"4 for [rm] Nose Studs with Crystal A112 Nose Studs: Colors will be randomly picked. **OR** BUNDLE MULTIPLE JEWELRY PIERCINGS PIECES: 7 for [rm]Tongue, Lip, Belly, Ear, Nose Piercings. Tongue Lip Belly button Eyebrow Ear Septum Tragus Septum Daith Monroe Etc. All items are shipped 1-2 days. Items are packaged with care, jewelry is packaged in a jewelry mesh bag or a sealed bag, then packaged in bubble wrap. So all items are received new, nothing broken or damaged in any way. Several different colors & varieties to choose from. Mix & Match!!! Tongue Rings Belly Button Rings Bar Bell or Loop Piercings for Ear, Lip, Septum, etc. Bar bells with balls or pointed triangle tips. Bar bells with a ball on 1 end, and a flat back Rings that are a U shape with balls on ends Due to Shipping Same/Next Day, Message what you want. If not it will be picked at random. Free Shipping!"
3815,3815,Nike Training Shoes,2,Women/Shoes/Athletic,Nike,32.0,1,Hot pink Nike Shoes Size 8.5 Worn once or twice Free shipping JEM
3816,3816,30oz Yeti Rambler Cooler Tumbler Cup Mug,1,Sports & Outdoors/Outdoors/Indoor/Outdoor Games,Yeti,22.0,1,"The double-wall vacuum insulation keeps your beverage at the ideal temperature. It fits comfortably in your car, boat, or truck. The Rambler Cup is designed with 18/8 stainless steel and is sweat-free, providing you extreme durability and long-lasting use.   Color: Dazzling Blue (see main photo) Capacity: 30oz Brand: Yeti Condition: Brand new with tag Shipping: Free Shipping within US Handling time: 1-2 days Delivered time: usually 1-4 days by USPS from CA. There will be a tracking number for you when the item ships out   FEATURES: 1. Rambler tumbler 2. Perfect for on the go 3. Fits comfortably in your car, boat, or truck 4. 18/8 stainless steel for extreme durability 5. Rust free for long-lasting use 6. Double-wall vacuum insulation keeps your beverage hot or cold 7. Sweat-free design allowing for a strong hold   There are many other colors to choose, please check my home page for more items. You will find what you like. Don’t miss it.   Happy to answer questions. Thank you"
3817,3817,❤️Michael Kors ❤️,3,Women/Women's Handbags/Totes & Shoppers,Michael Kors,141.0,0,Good condition. Hot pink. Size Large. I have more mk. ❤️❤️THIS IS MY LOWEST❤️❤️
3818,3818,0-3 month oncies,3,Kids/Girls 0-24 Mos/One-Pieces,,13.0,0,All excellent condition and barley worn
3819,3819,BBW Bundle RESERVED for Relovlee,3,Beauty/Bath & Body/Sets,Bath & Body Works,16.0,0,BBW 10 Piece Bundle (used) 1. Sun Ripened Raspberry hand lotion 2 fl oz 2. Lemon Pomegranate Cream lotion 3.4 fl oz 3. Pink Grapefruit Anti-bacterial hand soap 8 fl oz 4. Warm Vanilla Sugar body splash 8 fl oz 5. Tropical Passionfruit body splash 8 fl oz (missing cap) 6. Hawaiian Pink Hibiscus Pocketbac 1 fl oz 7-8. Paris Amour: Anti-bacterial gel 1 fl oz & fragrance mist 3 fl oz 9-10. Paris Nights: 2 lotions 2 fl oz each
3820,3820,NWT lingerie,1,Handmade/Clothing/Lingerie,,14.0,0,Brand new with tags. Size L. Retail price [rm]. Two pieces for only [rm]. Very pretty and sexy pieces.
3821,3821,Varsity cheerleading shoes 7 V Force,2,Women/Shoes/Athletic,,51.0,0,Varsity cheer shoes V-Force Excellent Condition Size 7.
3822,3822,Black High heel boot,2,Women/Shoes/Boots,FOREVER 21,26.0,1,Great for fall! Only worn once super cute and comfy! They are lace up and Need gone! Nothing wrong with them!
3823,3823,ON HOLD BUNDLE FOR Snowbunnyx,3,Beauty/Makeup/Face,,20.0,1,Used Authentic ABH Contour kit Light (no box) BNIB Neutral speed brow. Pictures shown.
3824,3824,Lularoe tween cheetah leggings,1,"Women/Athletic Apparel/Pants, Tights, Leggings",LuLaRoe,34.0,0,Brand New Tween
3825,3825,Burger King Lion King Kid's Meal Toys,2,Vintage & Collectibles/Antique/Collectibles,,16.0,0,"1994 Burger King Kid's Meal Toys Scar, Mufasa, Young Simba, Young Nala, Rafiki, Ed the Hyena all new in package, Pumbaa and Timon out of package, Smoke free home"
3826,3826,Floral Maxi Dress,3,Women/Skirts/Maxi,,16.0,0,"Vintage Maxi Dress! Super great condition and looks amazing on! Would fit someone 5""5 and shorter best"
3827,3827,Nike Running shorts,3,Women/Athletic Apparel/Shorts,Nike,8.0,0,"neon yellow running shorts, in good condition!"
3828,3828,Fitbit flex 2 (pink),1,Sports & Outdoors/Exercise/Fitness technology,Fitbit,44.0,0,No description yet
3829,3829,Rae Dunn Flour NEW* Great Packing,1,Home/Kitchen & Dining/Coffee & Tea Accessories,Rae Dunn,31.0,0,Rae Dunn new all sales final great packing and fast shipping what u see is what you get
3830,3830,Ribbed Tank Top,1,"Women/Tops & Blouses/Tank, Cami",FOREVER 21,11.0,0,Brand new with tags ribbed style tank top from #f21 has a lettuce trimmed bottom. Very in style. Great for summer.
3831,3831,(20) 10x13 poly mailers,1,Other/Office supplies/Shipping Supplies,,5.0,1,(20)10x13 poly mailers New. Free shipping Tags: Envelopes Mailers
3832,3832,NHL penguins,1,Sports & Outdoors/Fan Shop/NHL,Reebok,16.0,0,Hockey Cancer shirt New with tags Pittsburgh Penguins Retails [rm]
3833,3833,Nba 2k16 ps4,3,Vintage & Collectibles/Electronics/Video Game,Sony,8.0,0,Here's nba 2k16 for ps4. In good condition but no case sorry
3834,3834,RESERVED for Eden,2,Women/Jewelry/Necklaces,,70.0,1,Two turquoise chokers for Eden :)
3835,3835,NEW••TARTE SPELLBOUND HIGHLIGHTER,1,Beauty/Makeup/Face,Tarte,17.0,1,New in box. Retails for [rm]. Free ship included.
3836,3836,Peridot eternity ring sz9,1,Women/Jewelry/Rings,,10.0,1,Size 9 925 (stamped) silver band
3837,3837,Lilly Pulitzer Skirt,2,Women/Skirts/Mini,Lilly Pulitzer,34.0,0,Size 4! Worn once! No signs of wear!! Great condition!!
3838,3838,NWT| 1x Torrid Peplum Blouse,1,Women/Tops & Blouses/Blouse,Torrid,13.0,0,"Brand: Torrid Size: 1, in torrid sizing Deetz: NWT, flawless peplum style blouse. Thicker, but stretchy material. Features cutout details along the shoulders/neckline and faux leather detailing. Perfect edgy versatile piece! Zipper backing. #torrid #1x #torrid1 #fauxleather #nwttorrid #nwttop #peplum #cutoutdetails"
3839,3839,Authentic coach purse,3,Women/Women's Handbags/Shoulder Bag,Coach,48.0,1,Great condition looks like new! Cute looking purse comes with the longer straps for cross body wear gold hard wear
3840,3840,2 wig bundle,1,Handmade/Accessories/Hair,,25.0,0,"This listing is for 2 wigs. 1 Freetress ""Rena"" and 1 Beyonce #88 lace frontal. ""Rena"" is color F237. Futura fiber curl safe up to 400°. Length looks to be about 16-18"". Beyonce #88 is color 2, synthetic lace frontal. Hair is not Futura and cannot be curled."
3841,3841,BCBG tunic & river island coverup,2,Women/Tops & Blouses/Tunic,BCBGMAXAZRIA,80.0,1,Bundle of two gorgeous items! See pics. Created for Jenny. Excellent condition! Never worn. New without tags. No holds.
3842,3842,Oral B precision clean brush heads,1,Other/Daily & Travel items/Personal Care,,12.0,1,Both brand new still sealed
3843,3843,Funko Pop Chase Punisher Limited Edition,1,Kids/Toys/Action Figures & Statues,Funko,30.0,1,Great Condition but a crease down the back of one side. Hard to see by images but you can still See images pictured for more detail and/or confirmation) Price is firm. No negotiating. Please don't ask! FREE SHIPPING! Insured for FULL VALUE! -3-
3844,3844,Pokemon Lot for Darkywrx,2,Vintage & Collectibles/Trading Cards/Animation,Pokemon,22.0,1,"FA Blastoise, FA Gengar, FA Latios"
3845,3845,Baby riding boots,3,Kids/Girls 0-24 Mos/Shoes,Old Navy,8.0,0,"Old navy brand, worn only a few times. Size 18-24 months. Smoke free"
3846,3846,Lularoe Halloween leggings FREE SHIP,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,17.0,1,Brand new OS Halloween leggings & free shipping!
3847,3847,NIB Younique Moodstruck 3D Lash Mascara,1,Beauty/Makeup/Eyes,,16.0,0,"NEW and 100% AUTHENTIC Younique's Moodstruck 3D Fiber Lash+ Mascara. Black 3 easy steps to awesome lashes!!! This stuff is amazing! Regularly [rm]. Get em now for only [rm]!!! Hurry, this item won't be around long. This is Younique's #1 best selling item. All of my listings are from a smoke and pet free home. Thanks for your interest."
3848,3848,BUNDLE,1,"Women/Dresses/Above Knee, Mini",FOREVER 21,18.0,0,Forever 21 Sequin Dress Fleurish Dress Almost Famous Top Day trip Top
3849,3849,Deb Ice Blue Glitter Homecoming Dress,1,Women/Dresses/Knee-Length,,25.0,1,Plus Size Ice Blue Glitter homecoming dress with rhinestones around neck and waistline. Sheer nude netting around neck. Size 16 W I've lost 110 lbs so this won't fit me anymore! Trying to buy a brand new wardrobe! Brand new with tags. Smoke free home. Originally [rm]
3850,3850,New Pink sweatshirt S,1,Women/Sweaters/Hooded,PINK,40.0,0,"Please read, before buying :-). Don't ever rate someone until you have received your package❗️ There's a lot of scammers out there, so plz be careful ❗️People are stealing my pictures and acting like they have the item when they really don't ❗️Please report them if you see this ❗️ I'm 100% honest! Thanks for looking, Mona ❤️ *Brand NWOT's, in packaging * Pink hooded sweatshirt *Size S* *Price is Firm* *No Holds* *non smoking/pet free home* *I ship same day/next, ( depending on time )"
3851,3851,Vintage Native America jewelry bundle,4,,,20.0,1,Includes 2. Watches Selectime 1. Silver Turquoise Ring 1. Silver/Stone Pendant
3852,3852,Triangl bikini Gigi red velvet Sz S,2,Women/Swimwear/Two-Piece,Triangl,91.0,0,Authentic triangl bikini in size small top and small bottom. They are regular bottoms not cheeky. The color is a vibrant red with more of an orange undertone. The style is the GiGi. I love this suit but it doesn't match my skin tone. The straps are adjustable and has a black metal clasp. I wear a 32B and this bikini fits me perfectly.
3853,3853,Xbox 360 controller,3,Electronics/Video Games & Consoles/Accessories,Xbox,16.0,0,Only flaw is in the 2nd pic
3854,3854,2 New Pig NoseClear,1,Beauty/Skin Care/Face,,4.0,1,"2 New Pig Nose Clear. Having a clean, blackhead free nose is as easy as 1,2,3."
3855,3855,Adidas & Reebok Lot,3,Women/Athletic Apparel/Shorts,Adidas,8.0,1,"Black Medium women's spandex shirts No holes, rips or stains Reebok boxers men's medium No holes rips or stains"
3856,3856,Michael Kors watch,4,Women/Women's Accessories/Watches,Michael Kors,45.0,0,Gold Need to get rid of because I never wear it anymore
3857,3857,Lularoe OS Black Donuts,1,"Women/Athletic Apparel/Pants, Tights, Leggings",,59.0,1,New in bag with tag Made in vietnam
3858,3858,bitty baby boy outfit,3,Kids/Toys/Dolls & Accessories,American Boy & Girl,14.0,0,No description yet
3859,3859,Split-back Graphic Tee- Sz M,3,Women/Tops & Blouses/T-Shirts,,9.0,1,Black split-back graphic tee with American flag dripping heart. Worn once.
3860,3860,NWT Boutique Style Mint Dolman Top. SM,1,Women/Tops & Blouses/Knit Top,,21.0,0,"A cute and versatile Dolman Top in Mint. It has a boat neckline, dolman sleeves and loose fit. Not to mention this is the SOFTEST shirt you will own! I purchased this from Ivory Gem Boutique, but it's a little too snug on me, and I needed to go up a size Material: 95% Rayon 5% Spandex Color Pictured: Mint Size: Small Fit: True to size. Designed to be tighter around hips and lower arms and looser everywhere else. Lots of stretch. BRAND NEW & NEVER WORN!!"
3861,3861,(32DD)*FREE SHIP*Lululemon ta ta tamer!,2,Women/Underwear/Bras,Lululemon,28.0,1,Lululemon ta ta tamer bra size 32DD in awesome like new condition! does not include bra pads but has an openning where you can insert some if you wish! * bundle with medium columbia
3862,3862,Americana OS black background Eagles,1,Women/Jeans/Leggings,LuLaRoe,30.0,1,No description yet
3863,3863,OIL CONTROL PRIMER AND SETTING SPRAY,1,Beauty/Makeup/Face,,13.0,1,❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ ✔️Everything is brand new ✔️Our prices are FIRM ✔️FREE SHIPPING ✔️100% Authentic ✔️We ship with in 2 days with tracking number LET US KNOW IF YOU WANT TO BUNDLE....YOU WILL GET [rm]⃣OFF EACH ADDITIONAL ADD ON ITEM!
3864,3864,Nine West Blogger Boots,2,Women/Shoes/Boots,Nine West,30.0,0,"Excellent condition! The Nine West Blogger Boots feature a Leather upper with a Round Toe . The Man-Made outsole lends lasting traction and wear. Size 6 Color: Dark Brown Material: Leather Measurements: Shaft measures 16"", Circumference measures 16"" and 1.25"" heel"
3865,3865,Long Cardigan Sweater,1,Women/Sweaters/Cardigan,,22.0,1,Free shipping! Size large. New with tag!
3866,3866,Vineyard Vine Bundle,3,Kids/Girls 2T-5T/Other,,16.0,0,"Short sleeve t, long sleeve t, striped leggings authentic vineyard vines 3T/4T"
3867,3867,Bundle for polkadotdaisy,2,Women/Tops & Blouses/Blouse,,16.0,0,Bundle do not bye
3868,3868,MODERN WARFARE 2 FOR XBOX 360,2,Electronics/Video Games & Consoles/Games,Xbox,7.0,0,Only flaw is my name written on the case!!! never been used.
3869,3869,Queen size printed comforter set,2,Home/Bedding/Comforters & Sets,,18.0,0,Yellow and gray printed comforter set. Queen size. Includes a decorative pillow. In great condition and only slept in 2-3 times.
3870,3870,Tank bundle,3,"Women/Tops & Blouses/Tank, Cami",,7.0,1,Tanks bundle All smalls Can sell separately
